station;lib;eu_cd;num_prel;dateprel;profondeur;zone;libzone;codeparam;libparam;codesupport;libsupport;codefraction;libfraction;resultat;unite;libunite;remarque;code_reseau;nom_reseau;code_preleveur;nom_preleveur;code_laboratoire;nom_laboratoire
O2215003;Retenue de l'Estrade;FRFL37;1707287;19-02-2024;5.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;96.0;243;pourcentage;1;;;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707250;19-02-2024;6.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;96.0;243;pourcentage;1;;;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707215;19-02-2024;7.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;96.0;243;pourcentage;1;;;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707237;19-02-2024;8.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;96.0;243;pourcentage;1;;;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707181;19-02-2024;9.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;96.0;243;pourcentage;1;;;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707212;19-02-2024;10.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;98.0;243;pourcentage;1;;;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707182;19-02-2024;11.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;98.0;243;pourcentage;1;;;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707230;19-02-2024;12.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;98.0;243;pourcentage;1;;;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707226;19-02-2024;13.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;98.0;243;pourcentage;1;;;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707272;19-02-2024;15.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;98.0;243;pourcentage;1;;;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707273;19-02-2024;16.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;98.0;243;pourcentage;1;;;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707238;19-02-2024;17.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;98.0;243;pourcentage;1;;;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707179;19-02-2024;18.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;98.0;243;pourcentage;1;;;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707197;19-02-2024;19.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;98.0;243;pourcentage;1;;;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707288;19-02-2024;20.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;98.0;243;pourcentage;1;;;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707275;19-02-2024;21.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;96.0;243;pourcentage;1;;;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707319;19-02-2024;22.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;95.0;243;pourcentage;1;;;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707193;19-02-2024;23.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;90.0;243;pourcentage;1;;;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707205;19-02-2024;;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;98.0;243;pourcentage;1;;;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1319;Azote Kjeldahl;3;Eau;023;Eau brute;0.27;168;milligramme d'azote par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1319;Azote Kjeldahl;3;Eau;023;Eau brute;0.27;168;milligramme d'azote par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1319;Azote Kjeldahl;3;Eau;023;Eau brute;0.28;168;milligramme d'azote par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707205;19-02-2024;;6;Prélèvement ponctuel;1332;Turbidité ? Disque de Secchi;3;Eau;023;Eau brute;1.15;111;mètre;1;;;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1333;Carbétamide;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1333;Carbétamide;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1333;Carbétamide;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1350;Phosphore total;3;Eau;023;Eau brute;0.01;177;milligramme de phosphore par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1350;Phosphore total;3;Eau;023;Eau brute;0.01;177;milligramme de phosphore par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1350;Phosphore total;3;Eau;023;Eau brute;0.01;177;milligramme de phosphore par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1353;Chlorsulfuron;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1353;Chlorsulfuron;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1353;Chlorsulfuron;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1359;Cyprodinil;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1359;Cyprodinil;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1359;Cyprodinil;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1403;Diméthomorphe;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1403;Diméthomorphe;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1403;Diméthomorphe;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1405;Hexaconazole;3;Eau;023;Eau brute;0.05;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1405;Hexaconazole;3;Eau;023;Eau brute;0.05;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1405;Hexaconazole;3;Eau;023;Eau brute;0.05;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1406;Lénacile;3;Eau;023;Eau brute;0.05;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1406;Lénacile;3;Eau;023;Eau brute;0.05;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1406;Lénacile;3;Eau;023;Eau brute;0.05;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1414;Propyzamide;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1414;Propyzamide;3;Eau;023;Eau brute;0.02;133;microgramme par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1414;Propyzamide;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1432;Pyriméthanil;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1432;Pyriméthanil;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1432;Pyriméthanil;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1436;Phéopigments;3;Eau;023;Eau brute;1.0;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1439;Chlorophylle a;3;Eau;023;Eau brute;3.0;133;microgramme par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1458;Anthracène;3;Eau;023;Eau brute;0.005;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1458;Anthracène;3;Eau;023;Eau brute;0.005;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1458;Anthracène;3;Eau;023;Eau brute;0.005;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1462;n-Butyl Phtalate;3;Eau;023;Eau brute;0.29;133;microgramme par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1462;n-Butyl Phtalate;3;Eau;023;Eau brute;0.26;133;microgramme par litre;1;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1462;n-Butyl Phtalate;3;Eau;023;Eau brute;0.25;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1463;Carbaryl;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1463;Carbaryl;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1463;Carbaryl;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1464;Chlorfenvinphos;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1464;Chlorfenvinphos;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1464;Chlorfenvinphos;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1465;Acide monochloroacétique;3;Eau;023;Eau brute;0.5;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1465;Acide monochloroacétique;3;Eau;023;Eau brute;0.5;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1465;Acide monochloroacétique;3;Eau;023;Eau brute;0.5;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1473;Chlorothalonil;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1473;Chlorothalonil;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707207;19-02-2024;21.0;5;Prélèvement de fond;1473;Chlorothalonil;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707177;19-02-2024;2.87;1;Zone euphotique;1474;Chlorprophame;3;Eau;023;Eau brute;0.05;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O2215003;Retenue de l'Estrade;FRFL37;1707311;19-02-2024;12.0;6;Prélèvement ponctuel;1474;Chlorprophame;3;Eau;023;Eau brute;0.05;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
